molecule_chembl_id,canonical_smiles,standard_value,pIC50,Fingerprint,predicted_pIC50
CHEMBL597096,CCCCCCCCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,692.0,6.1598939055432425,[0. 0. 0. ... 0. 0. 0.],5.6995153135672645
CHEMBL5970993,Cc1nc(F)ccc1[C@H](Nc1cc(F)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C)CC2)NN1,3.0,8.522878745280337,[0. 1. 0. ... 0. 0. 0.],8.549405235847752
CHEMBL5971019,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCC#Cc2cccc3c2C(=O)N(C(C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)C(C)(C)C)cc1,1975.0,5.704432900037521,[0. 1. 0. ... 0. 0. 0.],5.735833232695794
CHEMBL5971053,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(CC(F)(F)F)CC2)NN1,5.0,8.301029995663981,[0. 1. 0. ... 0. 0. 0.],8.384471321025833
CHEMBL5971352,C=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(C#N)ccc4o3)c3c(N)ncnc32)C1,37.5,7.425968732272281,[0. 0. 0. ... 0. 0. 0.],7.361610596088756
CHEMBL5971649,Cc1nc(C#N)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,16.0,7.795880017344075,[0. 1. 0. ... 0. 0. 0.],8.004032040620855
CHEMBL5971716,N#CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)nnc3C(N)=O)cc2)CC1,5500.0,5.259637310505756,[0. 0. 1. ... 0. 0. 0.],5.292855454234176
CHEMBL5971757,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)c3C2=O)C(=O)N1,12722.5,4.895427540454667,[0. 1. 0. ... 0. 0. 0.],4.797731605773359
CHEMBL5971875,C[C@@H](Nc1c(C#N)cnc2ccc(-c3cnc(N)nc3)cc12)c1ccccc1,11.0,7.958607314841775,[0. 1. 0. ... 0. 0. 0.],7.622263081068881
CHEMBL5971901,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCN7CCC[C@@H]7C6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,0.3466666666666667,9.460087915420882,[0. 0. 0. ... 0. 0. 0.],8.864015603579018
CHEMBL5971967,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(OC(F)F)c4)nc3)n2)C1,1050.0,5.978810700930062,[0. 1. 0. ... 0. 0. 0.],5.894866103246081
CHEMBL5971988,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C(F)(F)F)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,4.0,8.397940008672037,[0. 1. 0. ... 0. 0. 0.],8.34094388873787
CHEMBL597200,O=C(COc1ccc(F)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,110.14333333333332,6.95804178434314,[0. 0. 0. ... 0. 0. 0.],6.815803008356463
CHEMBL5972050,C=CC(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccccc4)cc3)c21,50.0,7.301029995663981,[0. 0. 0. ... 0. 0. 0.],7.335435754218866
CHEMBL5972110,C=CC(=O)N1CC(Nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2OC)C1,2.2,8.657577319177793,[0. 0. 0. ... 0. 0. 0.],8.264647432844507
CHEMBL5972189,Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=C(F)N(C45CC(C4)C5)NN3)cccc2c1=O,3.0,8.522878745280337,[0. 1. 0. ... 0. 0. 0.],8.515690253050172
CHEMBL5972271,C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(C)CC5)nc4)nc23)c1,100.0,7.0,[0. 0. 0. ... 0. 0. 0.],6.994143191305614
CHEMBL5972309,CN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CNC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,0.3013333333333333,9.5209528242443,[0. 0. 0. ... 0. 0. 0.],8.913302399429961
CHEMBL5972316,COc1nccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C45CC(C4)C5)NN3)cccc12,7.0,8.154901959985743,[0. 1. 0. ... 0. 0. 0.],8.169758526900083
CHEMBL5972461,COc1cc(N2CCC(N3CCCC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,9.35,8.029188389127482,[0. 0. 0. ... 0. 0. 0.],7.837434375241458
CHEMBL5972469,N#Cc1cnc2c(Cl)cc(NC(c3ccncc3)c3ccccn3)cc2c1Nc1ccc(F)c(Cl)c1,380.0,6.42021640338319,[0. 1. 0. ... 0. 0. 0.],6.613113101874984
CHEMBL5972541,CN(C)C/C=C/C(=O)N1CCC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)n2)CC1,52600.0,4.279014255846261,[0. 0. 0. ... 0. 0. 0.],4.814115655475867
CHEMBL5972607,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CCN(C2COC2)C3)NN1,8.0,8.096910013008056,[0. 1. 0. ... 0. 0. 0.],8.111279181494677
CHEMBL5972631,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(OC)c4)nc3)n2)C1,2820.0,5.549750891680639,[0. 0. 0. ... 0. 0. 0.],5.709324173618163
CHEMBL5972723,COCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)C)NN3)c3cccnc3)cc12)c1ccccc1,8513.0,5.069917366607629,[0. 1. 0. ... 0. 0. 0.],6.195314914857163
CHEMBL5972732,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3Cl)cc12,5.0,8.301029995663981,[0. 1. 0. ... 0. 0. 0.],8.415867647681033
CHEMBL5972778,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(N4CCOCC4)cc3)c3c(c2F)CNC3=O)C1,4132.0,5.383839687152417,[0. 0. 0. ... 0. 0. 0.],5.455591369560591
CHEMBL5973020,COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,696.5,6.157078879240018,[0. 0. 0. ... 0. 0. 0.],6.472872053224808
CHEMBL597303,CCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,6280.0,5.202040356262804,[0. 0. 0. ... 0. 0. 0.],5.8703310914170075
CHEMBL597304,CCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5330.0,5.273272790973428,[0. 0. 0. ... 0. 0. 0.],5.8703310914170075
CHEMBL5973569,COc1cc(C2CCN(C3CCN(C(C)=O)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,276.25,6.558697713306833,[0. 0. 0. ... 0. 0. 0.],6.4554561684946865
CHEMBL5973646,CCN1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccs3)NN2)CC1,14.0,7.853871964321762,[0. 1. 0. ... 0. 0. 0.],7.911058888019951
CHEMBL597365,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3cccc(F)c32)c1C,172.0,6.764471553092451,[0. 0. 0. ... 0. 0. 0.],4.567438217949803
CHEMBL5973698,NC(=O)c1nnc(N2CCC[C@@H](NC(=O)c3ccc(OCC(F)(F)F)cc3)C2)nc1Nc1ccc(C(=O)N2CCOCC2)cc1,10000.0,5.0,[0. 0. 0. ... 0. 0. 0.],5.067244504111276
CHEMBL5973763,C=CC(=O)C1CCOc2ccc(Nc3ncc(F)c(Nc4cccc(Cl)c4)n3)cc21,5500.0,5.259637310505756,[0. 0. 0. ... 0. 0. 0.],6.274654327981653
CHEMBL5973804,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCOCC4)cc3OC)ncc2Cl)c1,35.25,7.452840878672582,[0. 0. 0. ... 0. 0. 0.],7.350835408352895
CHEMBL5973924,N#CCC[C@@H](Nc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,1.0,9.0,[0. 1. 0. ... 0. 0. 0.],8.756056999554756
CHEMBL5973958,C=CC(=O)Nc1cccc(Nc2ncc(C)c(Nc3ccccc3)n2)c1,40.0,7.397940008672037,[0. 0. 0. ... 0. 0. 0.],7.3428423561066465
CHEMBL597402,O=C(COc1c(F)c(F)c(F)c(F)c1F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,62.833333333333336,7.201809900177851,[0. 0. 0. ... 0. 0. 0.],7.16458870897274
CHEMBL5974021,COc1cc(C)ccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,10000.0,5.0,[0. 0. 0. ... 0. 0. 0.],5.136609491380561
CHEMBL5974113,C=CC(=O)Nc1cccc(Nc2nc(NC3CCCN(C(C)=O)C3)ncc2F)c1,4333.333333333333,5.363177902412826,[0. 0. 0. ... 0. 0. 0.],5.80804984256
CHEMBL5974145,N#Cc1cnc2c(Cl)cc(NC(C3=CN([C@@H]4CCN(C(=O)OCc5ccccc5)C4)NN3)c3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,119.0,6.924453038607469,[0. 1. 0. ... 0. 0. 0.],7.096761007541563
CHEMBL5974536,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C5CC5)c4c3)n2)c(OC)cc1N(C)CCN(C)C,13.0,7.886056647693163,[0. 0. 0. ... 0. 1. 0.],7.84353025976538
CHEMBL5974648,Cc1ccc(F)c(Oc2ccc(Nc3ncnc4ccc5c(c34)OCCN5C(=O)/C=C/CN(C)C)cc2)c1,50.0,7.301029995663981,[0. 0. 0. ... 0. 0. 0.],6.7941120829809645
CHEMBL5974834,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn(C(F)F)c3)n2)c(OC)cc1N1CCC(N(C)C)CC1,59.5,7.22548303427145,[0. 1. 0. ... 0. 0. 0.],7.225624896961846
CHEMBL597492,COc1cc(C2=C(c3c[nH]c4ccc(I)cc34)C(=O)NC2=O)cc(OC)c1OC,1688.0,5.772627557710363,[0. 0. 0. ... 0. 0. 0.],4.942949114676345
CHEMBL5974959,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN([C@@H]2CC2C(F)F)NN1,5.0,8.301029995663981,[0. 1. 0. ... 0. 0. 0.],8.497022845673069
CHEMBL5975224,COc1cc(N2CCN(C3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,81.8,7.087246696328677,[0. 0. 0. ... 0. 0. 0.],7.04256700717365
CHEMBL5975243,Cc1ccc([C@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)C2=CN(C3(C(F)(F)F)CC3)NN2)c(C)n1,9.0,8.045757490560675,[0. 1. 0. ... 0. 0. 0.],8.12186994551897
CHEMBL5975268,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4ccc(F)c(Cl)c4)nc3)n2)C1,37.3,7.428291168191312,[0. 0. 0. ... 0. 0. 0.],6.809250784345442
CHEMBL5975352,Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4CC4)NN3)cccc2c1=O,2.0,8.698970004336019,[0. 1. 0. ... 0. 0. 0.],8.672297927161798
CHEMBL5975399,C[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CCN(C(C)(C)C)CC4)NN3)c3cccnc3)cc12)c1ccccc1,6.0,8.221848749616356,[0. 1. 0. ... 0. 0. 0.],8.170158992356233
CHEMBL5975408,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCS(C)(=O)=O)nc3)ncc2F)c1,178.75,6.7477539495268815,[0. 0. 0. ... 0. 0. 0.],6.674582577585834
CHEMBL597551,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC(=O)NO,53.55,7.271240524832126,[0. 0. 0. ... 0. 0. 0.],7.298625316446802
CHEMBL5975589,C=CC(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c21,50.0,7.301029995663981,[0. 0. 0. ... 0. 0. 0.],7.281230404008818
CHEMBL5975681,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C23CC(C2)C3)NN1,3.0,8.522878745280337,[0. 1. 0. ... 0. 0. 0.],8.545986410233034
CHEMBL597569,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,55.2,7.258060922270801,[0. 0. 0. ... 0. 0. 0.],7.232007743122993
CHEMBL5975926,CCC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2cccc3c(=O)n(C)ccc23)NN1,3.0,8.522878745280337,[0. 1. 0. ... 0. 0. 0.],8.495120309669348
CHEMBL5975928,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cnc(Cl)cc3Cl)NN2)CC1,34.0,7.468521082957745,[0. 1. 0. ... 0. 0. 0.],7.61411871288681
CHEMBL5975976,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2csc(N3CCOCC3)n2)NN1,14.0,7.853871964321762,[0. 1. 0. ... 0. 0. 0.],7.898699446844742
CHEMBL5976089,Cc1c(-c2cc(C(=O)/N=c3\[nH]c4cc(C5CCN(C)CC5)ccc4n3CC(C)(C)O)ccn2)cnn1C,688.3666666666667,6.162180168026679,[0. 0. 0. ... 0. 0. 0.],6.247987220290283
CHEMBL5976210,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3csc4c3CCN(C3COC3)C4)cc2c1Nc1cccc(Cl)c1F,6.0,8.221848749616356,[0. 1. 0. ... 0. 0. 0.],8.273466029239772
CHEMBL5976230,CN1CCN(CCOc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,17.866666666666667,7.747956465026892,[0. 0. 0. ... 0. 0. 0.],7.999956455259415
CHEMBL5976274,CC(=O)c1cc(N[C@H](C2=CN(C3(C(F)(F)F)CC3)NN2)c2cccc3ncsc23)cc2c(NCC(C)(C)C)c(C#N)cnc12,9.0,8.045757490560675,[0. 1. 0. ... 0. 0. 0.],7.987932255399862
CHEMBL5976386,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5cc(C(F)(F)F)ccn5)[C@H]3O4)ccnc2N1,39.3,7.405607449624573,[0. 0. 0. ... 0. 0. 0.],6.853964267045289
CHEMBL5976416,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C(C)(C)C)NN1,3.0,8.522878745280337,[0. 1. 0. ... 0. 0. 0.],8.493115944758843
CHEMBL5976468,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(CO)c3)ncc2F)c1,40.0,7.397940008672037,[0. 0. 0. ... 0. 0. 0.],7.14382729025505
CHEMBL5976557,C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4ccc(OCCOC)cc4)n2)C(=O)NC3)c1,4688.0,5.329012396989966,[0. 0. 0. ... 0. 0. 0.],5.298003594061409
CHEMBL5976678,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(O)CO)c(F)c3)ncc2F)c1,40.0,7.397940008672037,[0. 1. 0. ... 0. 0. 0.],7.053488000738476
CHEMBL5976731,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN1CCN(C)CC1,616.6666666666666,6.209949526316649,[0. 0. 0. ... 0. 0. 0.],6.256965818084596
CHEMBL5976760,CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccs4)cc3)c21,275.0,6.560667306169737,[0. 0. 0. ... 0. 0. 0.],6.775117937864918
CHEMBL5976861,COc1ccccc1C(=O)NCc1ccc(-c2nn(C3CCC4(CC3)OCCO4)c3ncnc(N)c23)cc1,550.0,6.259637310505756,[0. 0. 0. ... 0. 0. 0.],6.176205555849554
CHEMBL5976949,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)CC1,489.1666666666667,6.31054314480001,[0. 0. 0. ... 0. 0. 0.],6.535201602886404
CHEMBL597708,CCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,3580.0,5.446116973356125,[0. 0. 0. ... 0. 0. 0.],5.8703310914170075
CHEMBL5977247,C=C(C)C(=O)c1cccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)c1,220.0,6.657577319177793,[0. 0. 0. ... 0. 0. 0.],6.621395776908966
CHEMBL5977258,CCO[C@H]1C=C[C@H](n2nc(-c3ccc(CNC(=O)c4ccccc4OC)cc3)c3c(N)ncnc32)C1,5500.0,5.259637310505756,[0. 0. 0. ... 0. 0. 0.],5.693488506975158
CHEMBL5977400,CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(S(C)(=O)=O)CC4)cc3)n2)C1,5500.0,5.259637310505756,[0. 0. 0. ... 0. 0. 0.],5.346251524969119
CHEMBL597752,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC(=O)NO,53.9,7.268411234813261,[0. 0. 0. ... 0. 0. 0.],7.276522828482246
CHEMBL5977533,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C4CCN(C)CC4)cc3OC)ncc2C(F)(F)F)c1,5660.0,5.247183568811728,[0. 0. 0. ... 0. 0. 0.],5.249410742665683
CHEMBL597754,CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2,10000.0,5.0,[0. 0. 0. ... 0. 0. 0.],5.184769753527418
CHEMBL5977553,COc1nccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C(CF)CF)NN3)cccc12,7.0,8.154901959985743,[0. 1. 0. ... 0. 0. 0.],8.254733251925872
CHEMBL5977568,COc1cc(O[C@H]2CCN(C)CC2(F)F)c2c(Nc3cc(C)c(Oc4ccn5ncnc5c4)cc3F)ncnc2c1,1388.0,5.857610533881164,[0. 0. 0. ... 0. 0. 0.],5.753311575437403
CHEMBL5977597,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,5865.0,5.231731983548452,[0. 0. 0. ... 0. 0. 0.],5.600386487711222
CHEMBL597773,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCCCC(=O)NO,51.05,7.292004253577071,[0. 0. 0. ... 0. 0. 0.],7.370983962222088
CHEMBL5977738,Cc1ccc(S(=O)(=O)c2ccc(C3C(C(=O)c4ccccc4)=C(N)NC4=C3C(=O)CC(C)(C)C4)cc2)cc1,0.14,9.853871964321762,[0. 0. 0. ... 0. 0. 0.],6.207789672936058
CHEMBL5977918,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2C)c1,40.0,7.397940008672037,[0. 0. 0. ... 0. 0. 0.],7.321042768580904
CHEMBL5978253,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(C(=O)OC(C)C)cccc34)n2)c(OC)cc1N(C)CCN(C)C,200.0,6.698970004336019,[0. 1. 0. ... 0. 0. 0.],6.727185404305553
CHEMBL5978427,Cc1nc(F)ccc1[C@H](Nc1cc(-c2cncnc2)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,21.0,7.67778070526608,[0. 1. 0. ... 0. 0. 0.],7.844185213673836
CHEMBL5978450,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(C(=O)OC)cccc34)n2)c(OC)cc1N(C)CCN(C)C,200.0,6.698970004336019,[0. 0. 0. ... 0. 0. 0.],6.716254366032298
CHEMBL5978519,COc1cc2ncnc(Nc3ccc(O[C@H]4CO[C@H]5[C@@H]4OC[C@@H]5OC(C)=O)cc3)c2cc1OC,500.0,6.301029995663981,[0. 0. 0. ... 0. 0. 0.],6.396714763540346
CHEMBL5978804,Cc1cc(Cl)ncc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1)C1=CN(C2CCN(C(C)(C)C)CC2)NN1,37.0,7.431798275933005,[0. 1. 0. ... 0. 0. 0.],7.607240542259765
CHEMBL5979002,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncnc(NCC(C)(C)C)c2c1)c1cn(C2(C(F)F)CC2)nn1,1.7,8.769551078621726,[0. 1. 0. ... 0. 0. 0.],8.701349015795458
CHEMBL597914,CCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,1270.0,5.896196279044043,[0. 0. 0. ... 0. 0. 0.],5.8703310914170075
CHEMBL5979209,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(Cl)c(Cl)c5)c4c3)c3cscn3)NN2)CC1,26.0,7.585026652029182,[0. 1. 0. ... 0. 0. 0.],7.79906281098762
CHEMBL5979309,C=CC(=O)N(C)Cc1ccc(Oc2nc(Nc3cccc(OCCCS(C)(=O)=O)c3)ncc2F)cc1,700.0,6.154901959985743,[0. 0. 0. ... 0. 0. 0.],6.140591473725856
CHEMBL597948,C#CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,25.9,7.586700235918748,[0. 0. 0. ... 0. 0. 0.],7.481161553353863
CHEMBL5979481,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnc4c(ccn4C)c3)n2)c(OC)cc1N1CCC(N(C)C)CC1,144.5,6.840132152907433,[0. 0. 0. ... 0. 0. 0.],6.933712042699535
CHEMBL597949,C#CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,14.8,7.829738284605042,[0. 0. 0. ... 0. 0. 0.],7.650139065256147
CHEMBL597950,C=C=CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,23.8,7.623423042943488,[0. 0. 0. ... 0. 0. 0.],8.154075775678407
CHEMBL5979555,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCN(C(=O)OC(C)(C)C)CC4)cc3OC)ncc2C(F)(F)F)c1,510.0,6.292429823902063,[0. 0. 0. ... 0. 0. 0.],6.514437930114574
CHEMBL5979639,COc1ccncc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,550.0,6.259637310505756,[0. 0. 0. ... 0. 0. 0.],6.016709182257508
CHEMBL5979689,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(N4CCOCC4=O)cc3)c3c(c2F)CNC3=O)C1,1504.0,5.822752163744377,[0. 0. 0. ... 0. 0. 0.],5.715538322430408
CHEMBL5979907,O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,7.25,8.139661993429007,[0. 0. 0. ... 0. 0. 0.],7.824521539257087
CHEMBL5979912,CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cccnc3)c2)[nH]c2cc(C3CCCOC3)ccc21,33398.53333333333,4.476272604422741,[0. 0. 0. ... 0. 0. 0.],5.141300352501495
CHEMBL5979972,C=CC(=O)Nc1ccc(Nc2nc(Nc3ccccc3)ncc2C)cc1,1608.3333333333333,5.793623937039851,[0. 0. 0. ... 0. 0. 0.],6.01389708914744
CHEMBL598007,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[C@@H]1O[C@H]1CN1CCCCC1,17.413333333333334,7.759118086452645,[0. 0. 1. ... 0. 0. 0.],7.5753169890314895
CHEMBL5980088,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCOCCN3CCN(CCCCc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC3)n4C(C)C)n2)CC1,15575.0,4.807571944668792,[0. 1. 0. ... 0. 0. 0.],4.96409420591415
CHEMBL5980340,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)CCl)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,3.0,8.522878745280337,[0. 1. 0. ... 0. 0. 0.],8.291230870962899
CHEMBL5980501,CC(C)(C)CNc1ncnc2c(Cl)cc(NC(c3ccc(F)cc3)c3cn(C4(CF)CC4)nn3)cc12,3.1,8.508638306165727,[0. 1. 0. ... 0. 0. 0.],8.457662025376404
CHEMBL5980554,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)CCCOCCCOCC(=O)N[C@H](C(=O)N1CC(O)C[C@@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,2531.175,5.596677827616546,[0. 1. 0. ... 0. 0. 0.],5.795110609774305
CHEMBL5980570,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)nc3)ncc2C(C)(C)C)c1,5500.0,5.259637310505756,[0. 0. 0. ... 0. 0. 0.],5.913029514488277
CHEMBL5980576,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCC1CO[C@@H]2[C@@H](OC)CO[C@H]12,50.0,7.301029995663981,[0. 0. 0. ... 0. 0. 0.],7.211955080289809
CHEMBL5980602,C=CC(=O)Nc1cc(Nc2nc(-c3cnn(C)c3)c3cc[nH]c3n2)c(OC)cc1N(C)CCN(C)C,356.25,6.4482451269834336,[0. 0. 0. ... 0. 0. 0.],6.629822603606183
CHEMBL59812,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.565117269715532
CHEMBL5981332,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=C(F)N([C@@H](C)CF)NN1,4.0,8.397940008672037,[0. 1. 0. ... 0. 0. 0.],8.400863882720328
